baseline,S1,S2,S12,S15,S14
912659.6381231081,1244726.5154783058,1295026.2354341245,1309541.7865520078,1312256.9119758103,1319608.9898232324
848083.7308824888,1097375.4163106252,1134427.7995102901,1147696.199058477,1146973.799220637,1158532.3383448955
920339.0873528029,1240598.3813267797,1302776.282926795,1314116.4429622006,1315881.4598254808,1326753.445584474
