baseline,S1,S2,S12,S15,S14
912659.6381231081,1244726.5154783058,1295026.2354341245,1309541.7865520078,1311475.3383457258,1319608.9898232324
848083.7308824888,1097375.4163106252,1134427.7995102901,1147696.199058477,1149864.8066286922,1158532.3383448955
920339.0873528029,1240598.3813267797,1302776.282926795,1314116.4429622006,1313378.8964472692,1326753.445584474
