baseline,S1,S2,S12,S15,S14
857229.6747702963,1178007.527276856,1215993.3803215753,1236470.4380660562,1236879.9743527859,1248680.298318729
713135.7462610689,1053730.9060457044,1088226.514769326,1111424.9603662333,1111814.9768206247,1121162.8629574452
854784.1047800952,1155158.4178263198,1204415.2236769975,1217385.3644567288,1220124.1027869931,1230335.7397445554
