baseline,S1,S2,S12,S15,S14
857229.6747702963,1178007.527276856,1215993.3803215753,1236470.4380660562,1238137.6634249298,1248680.298318729
713135.7462610689,1053730.9060457044,1088226.514769326,1111424.9603662333,1110753.5162912654,1121162.8629574452
854784.1047800952,1155158.4178263198,1204415.2236769975,1217385.3644567288,1217606.301883966,1230335.7397445554
