baseline,S1,S2,S12,S15,S14
604709.0219214555,923185.0524914359,972671.1571301407,994747.0885962516,994246.6349021624,1001066.7542284663
1039045.2854372322,1250802.8858424881,1299967.621937726,1304313.109824043,1302757.6239865918,1312493.404029973
607520.4531291438,990407.367783804,1020416.0691724739,1034475.2721353715,1037189.4325052836,1043496.9075221623
